,Date,Open,High,Low,Close,Volume,Currency
1368,2019-09-30,8048.9,8318.5,7749.0,8284.3,600263,USD
1369,2019-10-01,8285.0,8486.2,8187.9,8302.7,533951,USD
1370,2019-10-02,8302.7,8374.0,8167.7,8364.1,405856,USD
1371,2019-10-03,8363.6,8391.7,8090.1,8226.9,460968,USD
1372,2019-10-04,8227.6,8233.6,8041.4,8148.1,416918,USD
1373,2019-10-05,8148.0,8185.1,8030.6,8127.3,360918,USD
1374,2019-10-06,8127.3,8145.5,7834.9,7881.9,448803,USD
1375,2019-10-07,7882.6,8293.5,7797.0,8198.6,604735,USD
1376,2019-10-08,8198.5,8323.1,8118.1,8182.9,469041,USD
1377,2019-10-09,8180.1,8655.9,8122.7,8566.7,636432,USD
1378,2019-10-10,8566.8,8638.5,8438.7,8562.3,511456,USD
1379,2019-10-11,8562.2,8751.1,8249.7,8267.8,667863,USD
1380,2019-10-12,8267.6,8394.8,8260.9,8304.4,424015,USD
1381,2019-10-13,8304.3,8450.2,8190.6,8281.5,419866,USD
1382,2019-10-14,8281.3,8374.3,8222.2,8353.3,505024,USD
1383,2019-10-15,8353.4,8400.2,8139.5,8167.2,469728,USD
1384,2019-10-16,8167.1,8185.9,7929.8,8000.4,538922,USD
1385,2019-10-17,8000.4,8118.2,7944.4,8073.3,444952,USD
1386,2019-10-18,8073.3,8116.4,7842.0,7948.5,505794,USD
1387,2019-10-19,7948.3,8060.2,7892.4,7957.3,428832,USD
1388,2019-10-20,7957.4,8288.5,7889.6,8223.4,513908,USD
1389,2019-10-21,8224.1,8315.3,8155.7,8208.2,489399,USD
1390,2019-10-22,8207.4,8289.1,8017.7,8031.4,570392,USD
1391,2019-10-23,8031.0,8055.0,7329.2,7477.0,892081,USD
1392,2019-10-24,7476.8,7501.5,7366.3,7422.7,586486,USD
1393,2019-10-25,7422.8,8697.7,7404.9,8658.3,1177632,USD
1394,2019-10-26,8658.4,10540.0,8061.8,9230.6,1784005,USD
1395,2019-10-27,9230.6,9773.2,9081.0,9529.6,1155038,USD
1396,2019-10-28,9530.1,9866.9,9202.5,9207.2,1039295,USD
1397,2019-10-29,9206.5,9531.3,9125.3,9411.3,918477,USD
1398,2019-10-30,9411.3,9411.3,9018.4,9157.9,789726,USD
1399,2019-10-31,9157.9,9378.9,8959.6,9152.6,798931,USD
1400,2019-11-01,9153.1,9270.4,9057.2,9230.1,689648,USD
1401,2019-11-02,9230.3,9356.7,9201.2,9300.6,570740,USD
1402,2019-11-03,9300.5,9359.1,9095.0,9198.3,536562,USD
1403,2019-11-04,9198.7,9500.4,9134.1,9396.4,681014,USD
1404,2019-11-05,9396.1,9452.7,9193.9,9310.8,653416,USD
1405,2019-11-06,9311.2,9424.6,9262.7,9338.9,578027,USD
1406,2019-11-07,9339.2,9367.0,9130.0,9223.5,603535,USD
1407,2019-11-08,9223.6,9254.8,8722.4,8778.2,791789,USD
1408,2019-11-09,8778.1,8877.5,8746.9,8804.5,512017,USD
1409,2019-11-10,8804.7,9092.9,8763.5,9036.8,581570,USD
1410,2019-11-11,9036.9,9066.4,8649.4,8736.9,601159,USD
1411,2019-11-12,8737.4,8841.2,8615.7,8812.6,575158,USD
1412,2019-11-13,8813.2,8829.7,8721.1,8783.1,454330,USD
1413,2019-11-14,8782.9,8799.8,8615.8,8661.2,515433,USD
1414,2019-11-15,8660.8,8761.8,8437.1,8476.3,653711,USD
1415,2019-11-16,8476.2,8532.8,8450.7,8497.3,471160,USD
1416,2019-11-17,8497.4,8631.7,8413.0,8509.8,531220,USD
1417,2019-11-18,8510.3,8516.3,8110.4,8208.4,692601,USD
1418,2019-11-19,8207.7,8245.6,8032.8,8145.7,654273,USD
1419,2019-11-20,8145.7,8223.0,8074.2,8099.3,607266,USD
1420,2019-11-21,8099.4,8129.6,7519.7,7627.9,891503,USD
